Ano,DTCC,Distrito,Concelho,Num_IncendiosRurais,AreaArdPov_NoConcelho,AreaArdMato_NoConcelho,AreaArdAgric_NoConcelho,AreaArdTotal_NoConcelho,AreaArdPov_IncendioInicioConc,AreaArdMato_IncendioInicioConc,AreaArdAgric_IncendioInicioConc,AreaArdTotal_IncendioInicioConc,NIncRur_0_1ha,NIncRur_1_10ha,NIncRur_10_20ha,NIncRur_20_50ha,NIncRur_50_100ha,NIncRur_100_500ha,NIncRur_500_1000ha,NIncRur_1000_n_ha,NInc_Natural,NInc_Negligente,NInc_Intencionais,NInc_Reacendimentos,NInc_Desconhecida,NInc_NaoInvestigados,Ninc_Sup24h
2020,902,GUARDA,ALMEIDA,18,1.6,22.3,3.8,27.6,,,,,10,8,0,0,0,0,0,0,3,6,6,3,0,0,0
2020,903,GUARDA,CELORICO DA BEIRA,20,0.0,3.8,0.9,4.7,,,,,19,1,0,0,0,0,0,0,1,16,3,0,0,0,0
2020,904,GUARDA,FIGUEIRA DE CASTELO RODRIGO,26,58.7,246.4,194.9,500.0,,,,,6,16,2,0,0,2,0,0,1,25,0,0,0,0,0
2020,905,GUARDA,FORNOS DE ALGODRES,12,4.0,9.4,0.4,13.7,,,,,9,3,0,0,0,0,0,0,0,8,4,0,0,0,0
2020,906,GUARDA,GOUVEIA,16,1.1,141.4,1.1,143.6,,,,,12,2,0,1,0,1,0,0,0,8,4,0,4,0,3
2020,907,GUARDA,GUARDA,45,10.4,40.1,14.1,64.5,,,,,36,8,1,0,0,0,0,0,6,34,2,1,2,0,0
2020,908,GUARDA,MANTEIGAS,4,0.5,8.5,0.1,9.1,,,,,3,1,0,0,0,0,0,0,0,1,3,0,0,0,1
2020,909,GUARDA,MÊDA,32,5.9,68.4,45.4,119.7,,,,,26,4,1,0,1,0,0,0,0,13,13,1,5,0,0
2020,910,GUARDA,PINHEL,31,44.9,134.0,48.5,227.5,,,,,20,7,2,0,1,1,0,0,2,18,5,3,3,0,2
2020,911,GUARDA,SABUGAL,30,212.3,338.0,210.2,760.4,,,,,23,5,0,0,1,0,1,0,0,20,4,1,5,0,1
2020,912,GUARDA,SEIA,14,0.3,86.2,1.0,87.5,,,,,11,2,0,0,1,0,0,0,0,5,6,0,3,0,1
2020,913,GUARDA,TRANCOSO,14,2.7,10.2,1.3,14.2,,,,,9,5,0,0,0,0,0,0,2,6,3,1,2,0,0
2020,914,GUARDA,VILA NOVA DE FOZ CÔA,29,131.1,125.1,101.3,357.6,,,,,18,4,2,3,1,1,0,0,1,15,7,0,6,0,1
2020,1001,LEIRIA,ALCOBAÇA,27,0.0,2.6,0.7,3.3,,,,,27,0,0,0,0,0,0,0,0,12,11,2,2,0,0
2020,1002,LEIRIA,ALVAIÁZERE,16,1.0,0.4,0.9,2.3,,,,,16,0,0,0,0,0,0,0,0,5,6,1,4,0,0
2020,1003,LEIRIA,ANSIÃO,6,0.0,0.3,0.1,0.5,,,,,6,0,0,0,0,0,0,0,0,2,2,0,2,0,0
2020,1004,LEIRIA,BATALHA,10,1.5,0.5,0.6,2.6,,,,,10,0,0,0,0,0,0,0,0,3,5,0,2,0,0
2020,1005,LEIRIA,BOMBARRAL,8,0.0,0.3,0.2,0.5,,,,,8,0,0,0,0,0,0,0,1,7,0,0,0,0,0
2020,1006,LEIRIA,CALDAS DA RAINHA,23,1.2,1.0,0.3,2.5,,,,,23,0,0,0,0,0,0,0,0,9,13,1,0,0,0
2020,1007,LEIRIA,CASTANHEIRA DE PÊRA,2,0.0,0.0,0.0,0.0,,,,,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,1008,LEIRIA,FIGUEIRÓ DOS VINHOS,19,3.2,0.4,0.5,4.1,,,,,18,1,0,0,0,0,0,0,0,4,10,0,5,0,0
2020,1009,LEIRIA,LEIRIA,84,60.3,6.9,3.8,71.0,,,,,79,4,0,1,0,0,0,0,0,25,28,10,21,0,0
2020,1010,LEIRIA,MARINHA GRANDE,3,0.0,0.0,0.2,0.2,,,,,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2020,1011,LEIRIA,NAZARÉ,12,11.4,0.2,0.1,11.7,,,,,11,0,1,0,0,0,0,0,0,0,12,0,0,0,0
2020,1012,LEIRIA,ÓBIDOS,49,9.8,3.0,1.2,14.0,,,,,47,2,0,0,0,0,0,0,0,12,35,2,0,0,0
2020,1013,LEIRIA,PEDRÓGÃO GRANDE,4,0.0,0.0,0.4,0.5,,,,,4,0,0,0,0,0,0,0,0,1,2,0,1,0,0
2020,1014,LEIRIA,PENICHE,9,1.5,0.2,0.3,2.0,,,,,8,1,0,0,0,0,0,0,0,5,4,0,0,0,0
2020,1015,LEIRIA,POMBAL,62,5.6,2.3,0.4,8.3,,,,,62,0,0,0,0,0,0,0,1,11,39,1,10,0,0
2020,1016,LEIRIA,PORTO DE MÓS,19,112.6,1404.4,44.1,1561.1,,,,,16,1,0,0,0,0,1,1,0,7,10,1,1,0,2
2020,1101,LISBOA,ALENQUER,68,9.6,36.2,0.5,46.4,,,,,55,12,0,1,0,0,0,0,0,1,0,0,63,4,0
2020,1102,LISBOA,ARRUDA DOS VINHOS,36,0.0,20.7,0.0,20.8,,,,,28,8,0,0,0,0,0,0,0,5,1,0,28,2,0
2020,1103,LISBOA,AZAMBUJA,44,1.5,8.4,9.7,19.5,,,,,37,7,0,0,0,0,0,0,0,1,0,0,41,2,0
2020,1104,LISBOA,CADAVAL,9,1.6,0.4,0.0,2.0,,,,,7,2,0,0,0,0,0,0,0,0,0,0,9,0,0
2020,1105,LISBOA,CASCAIS,15,10.3,4.8,0.5,15.6,,,,,12,2,1,0,0,0,0,0,0,0,0,0,15,0,0
2020,1106,LISBOA,LISBOA,14,0.0,3.1,0.0,3.1,,,,,13,1,0,0,0,0,0,0,0,1,0,0,10,3,0
2020,1107,LISBOA,LOURES,42,17.0,29.6,7.0,53.6,,,,,39,2,1,0,0,0,0,0,0,4,0,0,37,1,0
2020,1108,LISBOA,LOURINHÃ,14,0.7,2.0,1.2,3.8,,,,,13,1,0,0,0,0,0,0,0,1,0,0,3,10,0
2020,1109,LISBOA,MAFRA,81,1.5,17.2,1.2,19.9,,,,,76,5,0,0,0,0,0,0,2,13,0,0,59,7,0
2020,1110,LISBOA,OEIRAS,14,0.0,1.1,0.1,1.2,,,,,13,1,0,0,0,0,0,0,0,0,0,0,14,0,0
2020,1111,LISBOA,SINTRA,105,9.5,28.1,3.7,41.3,,,,,91,14,0,0,0,0,0,0,0,3,4,0,98,0,0
2020,1112,LISBOA,SOBRAL DE MONTE AGRAÇO,7,0.3,2.9,3.3,6.4,,,,,5,2,0,0,0,0,0,0,0,1,0,0,6,0,0
2020,1113,LISBOA,TORRES VEDRAS,40,0.0,21.1,4.0,25.1,,,,,37,2,1,0,0,0,0,0,0,10,1,0,24,5,0
2020,1114,LISBOA,VILA FRANCA DE XIRA,33,10.6,35.5,9.0,55.1,,,,,28,4,0,0,1,0,0,0,0,3,0,0,30,0,0
2020,1115,LISBOA,AMADORA,23,0.0,2.8,0.0,2.8,,,,,22,1,0,0,0,0,0,0,0,0,2,0,21,0,0
2020,1116,LISBOA,ODIVELAS,41,0.8,2.7,0.0,3.6,,,,,41,0,0,0,0,0,0,0,0,1,0,0,27,13,0
2020,1201,PORTALEGRE,ALTER DO CHÃO,10,6.9,0.1,15.3,22.3,,,,,5,4,1,0,0,0,0,0,1,7,2,0,0,0,0
2020,1202,PORTALEGRE,ARRONCHES,5,0.0,0.0,1.4,1.4,,,,,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0
2020,1203,PORTALEGRE,AVIS,9,307.4,50.0,8.7,366.0,,,,,6,2,0,0,0,0,1,0,2,6,0,0,1,0,0
2020,1204,PORTALEGRE,CAMPO MAIOR,32,0.0,5.8,17.4,23.1,,,,,28,3,1,0,0,0,0,0,0,27,3,0,2,0,0
2020,1205,PORTALEGRE,CASTELO DE VIDE,4,0.0,0.7,0.0,0.7,,,,,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2020,1206,PORTALEGRE,CRATO,11,8.5,0.2,4.0,12.8,,,,,7,4,0,0,0,0,0,0,1,9,1,0,0,0,0
2020,1207,PORTALEGRE,ELVAS,33,59.4,23.1,63.5,146.0,,,,,22,9,0,1,1,0,0,0,0,24,3,0,6,0,0
2020,1208,PORTALEGRE,FRONTEIRA,7,5.9,2.1,5.2,13.2,,,,,5,2,0,0,0,0,0,0,0,5,2,0,0,0,0
2020,1209,PORTALEGRE,GAVIÃO,9,0.3,0.0,0.4,0.7,,,,,9,0,0,0,0,0,0,0,1,4,1,0,3,0,0
2020,1210,PORTALEGRE,MARVÃO,6,95.4,387.6,13.1,496.1,,,,,4,1,0,0,0,1,0,0,0,4,2,0,0,0,0
2020,1211,PORTALEGRE,MONFORTE,6,0.0,0.0,0.3,0.3,,,,,6,0,0,0,0,0,0,0,0,5,0,0,1,0,0
2020,1212,PORTALEGRE,NISA,15,7.4,0.7,1.1,9.3,,,,,13,2,0,0,0,0,0,0,0,9,5,0,1,0,0
2020,1213,PORTALEGRE,PONTE DE SOR,20,342.8,29.0,11.5,383.3,,,,,16,3,0,1,0,0,0,0,2,14,0,1,3,0,0
2020,1214,PORTALEGRE,PORTALEGRE,19,1.6,0.2,0.1,1.8,,,,,19,0,0,0,0,0,0,0,1,17,0,0,1,0,1
2020,1215,PORTALEGRE,SOUSEL,3,11.1,22.3,17.3,50.7,,,,,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0
2020,1301,PORTO,AMARANTE,146,45.6,180.6,3.6,229.8,,,,,134,8,3,0,0,1,0,0,1,7,35,4,99,0,0
2020,1302,PORTO,BAIÃO,114,21.0,339.8,0.9,361.7,,,,,94,15,4,0,0,1,0,0,0,9,29,1,75,0,0
2020,1303,PORTO,FELGUEIRAS,241,24.8,109.4,4.6,138.8,,,,,211,27,3,0,0,0,0,0,0,8,14,82,135,2,0
2020,1304,PORTO,GONDOMAR,157,25.8,35.6,1.1,62.6,,,,,154,2,0,1,0,0,0,0,0,1,1,0,11,144,0
2020,1305,PORTO,LOUSADA,151,28.5,31.0,1.7,61.2,,,,,138,11,2,0,0,0,0,0,0,4,1,27,118,1,0
2020,1306,PORTO,MAIA,84,24.7,9.0,0.7,34.3,,,,,79,5,0,0,0,0,0,0,0,19,0,8,1,56,0
2020,1307,PORTO,MARCO DE CANAVESES,118,3.3,68.0,0.2,71.5,,,,,107,9,2,0,0,0,0,0,0,10,31,3,74,0,0
2020,1308,PORTO,MATOSINHOS,36,0.2,2.0,0.3,2.4,,,,,35,1,0,0,0,0,0,0,0,8,0,4,0,24,0
2020,1309,PORTO,PAÇOS DE FERREIRA,125,48.1,18.2,0.5,66.8,,,,,119,6,0,0,0,0,0,0,0,8,1,0,115,1,0
2020,1310,PORTO,PAREDES,481,233.9,131.4,6.4,371.7,,,,,449,26,5,0,0,1,0,0,0,0,1,17,463,0,0
2020,1311,PORTO,PENAFIEL,171,84.1,27.7,1.0,112.8,,,,,160,9,0,2,0,0,0,0,0,6,0,14,151,0,0
2020,1312,PORTO,PORTO,0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1313,PORTO,PÓVOA DE VARZIM,41,5.8,4.9,0.1,10.8,,,,,38,3,0,0,0,0,0,0,0,16,0,6,4,15,0
2020,1314,PORTO,SANTO TIRSO,163,251.7,78.1,4.4,334.2,,,,,148,10,3,1,0,1,0,0,0,0,0,0,6,157,0
2020,1315,PORTO,VALONGO,169,325.2,76.3,0.7,402.1,,,,,154,10,1,2,2,0,0,0,0,0,0,0,4,165,0
2020,1316,PORTO,VILA DO CONDE,49,4.8,3.9,0.0,8.7,,,,,48,1,0,0,0,0,0,0,0,10,7,1,2,29,0
2020,1317,PORTO,VILA NOVA DE GAIA,138,5.7,6.8,0.1,12.6,,,,,137,1,0,0,0,0,0,0,0,0,0,2,3,133,0
2020,1318,PORTO,TROFA,85,18.8,12.9,0.3,32.0,,,,,78,5,2,0,0,0,0,0,0,0,0,0,11,74,0
2020,1401,SANTARÉM,ABRANTES,54,277.3,90.6,7.5,375.4,,,,,48,2,1,1,1,1,0,0,2,26,26,0,0,0,0
2020,1402,SANTARÉM,ALCANENA,17,0.0,0.4,0.6,0.9,,,,,17,0,0,0,0,0,0,0,1,10,2,0,4,0,0
2020,1403,SANTARÉM,ALMEIRIM,19,1.8,1.4,5.1,8.3,,,,,17,2,0,0,0,0,0,0,1,9,1,0,8,0,0
2020,1404,SANTARÉM,ALPIARÇA,14,0.0,0.1,0.6,0.8,,,,,14,0,0,0,0,0,0,0,0,11,0,0,3,0,0
2020,1405,SANTARÉM,BENAVENTE,32,11.9,1.9,15.8,29.6,,,,,26,5,1,0,0,0,0,0,1,19,2,0,10,0,0
2020,1406,SANTARÉM,CARTAXO,18,0.0,0.4,5.4,5.8,,,,,17,1,0,0,0,0,0,0,0,14,0,0,4,0,0
2020,1407,SANTARÉM,CHAMUSCA,12,4.4,5.2,1.5,11.2,,,,,9,3,0,0,0,0,0,0,1,7,2,0,2,0,0
2020,1408,SANTARÉM,CONSTÂNCIA,7,10.4,0.1,25.5,36.1,,,,,5,0,1,1,0,0,0,0,0,2,3,0,2,0,0
2020,1409,SANTARÉM,CORUCHE,28,7.3,16.1,1.8,25.1,,,,,22,6,0,0,0,0,0,0,0,18,4,0,6,0,0
2020,1410,SANTARÉM,ENTRONCAMENTO,3,0.0,0.0,0.1,0.1,,,,,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2020,1411,SANTARÉM,FERREIRA DO ZÊZERE,16,0.0,4.3,0.0,4.3,,,,,15,1,0,0,0,0,0,0,1,11,3,1,0,0,0
2020,1412,SANTARÉM,GOLEGÃ,1,0.0,0.0,0.1,0.1,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,1413,SANTARÉM,MAÇÃO,6,0.3,1.2,0.6,2.1,,,,,5,1,0,0,0,0,0,0,0,4,1,0,1,0,0
2020,1414,SANTARÉM,RIO MAIOR,25,7.7,29.7,2.8,40.2,,,,,22,2,0,1,0,0,0,0,0,8,9,1,7,0,0
2020,1415,SANTARÉM,SALVATERRA DE MAGOS,41,2.1,2.2,6.5,10.8,,,,,36,5,0,0,0,0,0,0,0,17,5,1,18,0,0
2020,1416,SANTARÉM,SANTARÉM,81,5.4,34.7,4.8,44.9,,,,,75,5,0,1,0,0,0,0,2,33,28,4,14,0,0
2020,1417,SANTARÉM,SARDOAL,29,51.1,14.3,0.0,65.4,,,,,23,4,1,1,0,0,0,0,0,4,25,0,0,0,0
2020,1418,SANTARÉM,TOMAR,51,0.1,5.2,3.9,9.2,,,,,47,4,0,0,0,0,0,0,0,19,30,1,1,0,0
2020,1419,SANTARÉM,TORRES NOVAS,30,11.9,2.6,2.9,17.4,,,,,28,1,1,0,0,0,0,0,0,11,5,1,13,0,0
2020,1420,SANTARÉM,VILA NOVA DA BARQUINHA,5,0.3,0.0,0.1,0.4,,,,,5,0,0,0,0,0,0,0,0,3,1,0,1,0,0
2020,1421,SANTARÉM,OURÉM,97,104.0,93.8,14.6,212.4,,,,,84,10,0,1,2,0,0,0,1,16,70,8,2,0,0
2020,1501,SETÚBAL,ALCÁCER DO SAL,20,2.3,16.3,2.7,21.4,,,,,15,5,0,0,0,0,0,0,0,11,1,1,7,0,0
2020,1502,SETÚBAL,ALCOCHETE,12,0.8,0.2,1.1,2.0,,,,,12,0,0,0,0,0,0,0,0,5,0,1,6,0,0
2020,1503,SETÚBAL,ALMADA,55,0.0,2.0,0.0,2.0,,,,,55,0,0,0,0,0,0,0,0,4,0,0,29,22,0
2020,1504,SETÚBAL,BARREIRO,15,0.0,0.9,0.0,0.9,,,,,15,0,0,0,0,0,0,0,0,2,0,0,13,0,0
2020,1505,SETÚBAL,GRÂNDOLA,19,8.6,1.9,1.6,12.1,,,,,15,4,0,0,0,0,0,0,2,7,0,0,10,0,0
2020,1506,SETÚBAL,MOITA,25,0.0,0.6,0.1,0.7,,,,,25,0,0,0,0,0,0,0,0,5,0,0,20,0,0
2020,1507,SETÚBAL,MONTIJO,33,16.1,4.0,3.1,23.1,,,,,29,3,1,0,0,0,0,0,0,8,0,0,25,0,0
2020,1508,SETÚBAL,PALMELA,60,13.4,10.7,13.9,38.1,,,,,53,6,0,1,0,0,0,0,0,25,6,0,29,0,0
2020,1509,SETÚBAL,SANTIAGO DO CACÉM,15,0.0,1.5,8.2,9.8,,,,,11,4,0,0,0,0,0,0,0,10,0,0,5,0,0
2020,1510,SETÚBAL,SEIXAL,28,0.0,1.8,0.0,1.8,,,,,28,0,0,0,0,0,0,0,1,3,0,0,17,7,0
2020,1511,SETÚBAL,SESIMBRA,12,7.9,0.1,0.1,8.0,,,,,11,1,0,0,0,0,0,0,1,1,0,1,9,0,0
2020,1512,SETÚBAL,SETÚBAL,31,1.4,8.9,3.0,13.3,,,,,25,6,0,0,0,0,0,0,0,3,0,0,28,0,0
2020,1513,SETÚBAL,SINES,13,1.0,0.2,2.0,3.2,,,,,12,1,0,0,0,0,0,0,0,6,0,0,7,0,0
2020,1601,VIANA DO CASTELO,ARCOS DE VALDEVEZ,178,98.0,514.6,2.7,615.3,,,,,130,36,5,4,2,1,0,0,0,54,90,29,5,0,0
2020,1602,VIANA DO CASTELO,CAMINHA,14,10.2,476.6,0.0,486.8,,,,,13,0,0,0,0,1,0,0,0,9,3,1,1,0,1
2020,1603,VIANA DO CASTELO,MELGAÇO,18,4.5,210.0,0.1,214.7,,,,,10,3,1,3,1,0,0,0,0,17,1,0,0,0,0
2020,1604,VIANA DO CASTELO,MONÇÃO,44,106.6,239.1,0.1,345.8,,,,,39,4,0,0,0,1,0,0,0,30,12,2,0,0,0
2020,1605,VIANA DO CASTELO,PAREDES DE COURA,12,0.1,37.2,0.0,37.3,,,,,6,4,2,0,0,0,0,0,0,2,10,0,0,0,0
2020,1606,VIANA DO CASTELO,PONTE DA BARCA,94,216.1,328.3,10.3,554.8,,,,,68,16,4,2,3,1,0,0,0,22,56,13,3,0,1
2020,1607,VIANA DO CASTELO,PONTE DE LIMA,106,316.4,469.0,8.3,793.7,,,,,88,12,2,0,1,3,0,0,0,22,53,16,15,0,1
2020,1608,VIANA DO CASTELO,VALENÇA,36,14.9,313.3,0.0,328.2,,,,,24,7,1,3,0,1,0,0,0,22,9,5,0,0,1
2020,1609,VIANA DO CASTELO,VIANA DO CASTELO,90,58.9,35.9,3.9,98.7,,,,,78,10,1,1,0,0,0,0,0,35,29,25,1,0,3
2020,1610,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,14,0.4,1.7,0.0,2.1,,,,,14,0,0,0,0,0,0,0,0,9,5,0,0,0,0
2020,1701,VILA REAL,ALIJÓ,14,12.1,987.4,10.0,1009.5,,,,,8,4,0,1,0,0,1,0,0,7,4,0,2,1,1
2020,1702,VILA REAL,BOTICAS,36,23.9,118.8,0.4,143.1,,,,,24,10,1,0,1,0,0,0,2,25,7,2,0,0,1
2020,1703,VILA REAL,CHAVES,73,1162.6,874.5,775.0,2812.0,,,,,51,19,1,0,0,1,0,1,2,38,23,3,7,0,0
2020,1704,VILA REAL,MESÃO FRIO,8,1.0,2.4,0.0,3.4,,,,,7,1,0,0,0,0,0,0,0,3,5,0,0,0,0
2020,1705,VILA REAL,MONDIM DE BASTO,25,141.1,165.4,1.0,307.4,,,,,16,5,0,3,0,1,0,0,0,11,12,2,0,0,1
2020,1706,VILA REAL,MONTALEGRE,134,109.2,842.2,8.0,959.4,,,,,102,14,7,7,0,4,0,0,1,114,8,10,1,0,0
2020,1707,VILA REAL,MURÇA,24,5.9,4.8,0.0,10.7,,,,,21,3,0,0,0,0,0,0,0,12,10,1,1,0,0
2020,1708,VILA REAL,PESO DA RÉGUA,14,0.5,39.7,2.5,42.7,,,,,11,2,0,1,0,0,0,0,0,6,6,0,2,0,0
2020,1709,VILA REAL,RIBEIRA DE PENA,29,6.3,25.9,0.0,32.2,,,,,22,7,0,0,0,0,0,0,1,7,15,2,3,1,0
2020,1710,VILA REAL,SABROSA,4,121.7,127.0,23.7,272.4,,,,,2,0,0,0,1,1,0,0,0,1,2,0,1,0,0
2020,1711,VILA REAL,SANTA MARTA DE PENAGUIÃO,7,0.2,1.4,0.0,1.6,,,,,6,1,0,0,0,0,0,0,0,3,2,0,2,0,0
2020,1712,VILA REAL,VALPAÇOS,87,20.5,67.4,5.4,93.3,,,,,65,21,0,1,0,0,0,0,2,36,48,1,0,0,0
2020,1713,VILA REAL,VILA POUCA DE AGUIAR,66,130.8,145.1,3.2,279.1,,,,,48,14,0,2,2,0,0,0,1,45,8,7,5,0,1
2020,1714,VILA REAL,VILA REAL,51,1.8,22.3,0.0,24.1,,,,,44,7,0,0,0,0,0,0,1,24,13,2,1,10,0
2020,1801,VISEU,ARMAMAR,12,0.1,1.0,0.9,2.0,,,,,12,0,0,0,0,0,0,0,0,8,4,0,0,0,0
2020,1802,VISEU,CARREGAL DO SAL,11,0.2,1.4,0.2,1.7,,,,,11,0,0,0,0,0,0,0,0,6,5,0,0,0,0
2020,1803,VISEU,CASTRO DAIRE,57,25.7,503.1,14.0,542.8,,,,,45,9,1,1,0,1,0,0,2,36,15,1,3,0,0
2020,1804,VISEU,CINFÃES,94,28.2,764.0,0.4,792.7,,,,,60,20,5,4,3,2,0,0,0,60,23,4,7,0,1
2020,1805,VISEU,LAMEGO,39,30.4,76.7,3.6,110.7,,,,,32,5,1,0,1,0,0,0,0,24,12,2,1,0,0
2020,1806,VISEU,MANGUALDE,19,0.6,2.3,0.1,3.0,,,,,18,1,0,0,0,0,0,0,1,6,9,0,3,0,0
2020,1807,VISEU,MOIMENTA DA BEIRA,18,0.5,3.9,0.2,4.6,,,,,17,1,0,0,0,0,0,0,0,12,6,0,0,0,0
2020,1808,VISEU,MORTÁGUA,3,0.0,0.1,0.0,0.1,,,,,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2020,1809,VISEU,NELAS,20,1.2,9.9,0.7,11.8,,,,,18,2,0,0,0,0,0,0,0,10,8,1,1,0,0
2020,1810,VISEU,OLIVEIRA DE FRADES,24,619.0,76.7,0.0,695.7,,,,,20,3,0,0,0,0,0,1,0,4,13,6,1,0,1
2020,1811,VISEU,PENALVA DO CASTELO,12,0.7,0.8,0.0,1.4,,,,,12,0,0,0,0,0,0,0,1,8,2,1,0,0,0
2020,1812,VISEU,PENEDONO,12,0.0,2.3,0.1,2.4,,,,,12,0,0,0,0,0,0,0,1,10,1,0,0,0,0
2020,1813,VISEU,RESENDE,17,0.3,9.6,1.7,11.6,,,,,15,2,0,0,0,0,0,0,0,11,6,0,0,0,0
2020,1814,VISEU,SANTA COMBA DÃO,3,0.0,0.1,0.1,0.2,,,,,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2020,1815,VISEU,SÃO JOÃO DA PESQUEIRA,15,25.1,717.9,0.5,743.4,,,,,13,1,0,0,0,0,1,0,1,11,3,0,0,0,1
2020,1816,VISEU,SÃO PEDRO DO SUL,10,0.0,5.6,0.1,5.7,,,,,9,1,0,0,0,0,0,0,1,8,1,0,0,0,0
2020,1817,VISEU,SÁTÃO,25,0.5,0.1,0.6,1.2,,,,,25,0,0,0,0,0,0,0,2,9,13,0,1,0,0
2020,1818,VISEU,SERNANCELHE,31,590.6,1649.2,50.0,2289.8,,,,,27,2,1,0,0,0,0,1,0,7,14,10,0,0,1
2020,1819,VISEU,TABUAÇO,5,0.0,0.5,0.0,0.5,,,,,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0
2020,1820,VISEU,TAROUCA,18,0.0,3.8,0.1,3.9,,,,,17,1,0,0,0,0,0,0,0,10,6,1,1,0,0
2020,1821,VISEU,TONDELA,19,4.5,0.4,0.7,5.7,,,,,18,1,0,0,0,0,0,0,0,10,9,0,0,0,0
2020,1822,VISEU,VILA NOVA DE PAIVA,28,0.9,40.2,0.0,41.0,,,,,22,5,0,1,0,0,0,0,0,23,5,0,0,0,0
2020,1823,VISEU,VISEU,73,68.9,26.1,21.7,116.7,,,,,67,5,0,0,0,1,0,0,3,15,26,3,26,0,0
2020,1824,VISEU,VOUZELA,12,0.1,0.5,0.2,0.8,,,,,12,0,0,0,0,0,0,0,0,4,6,0,2,0,0
2021,101,AVEIRO,ÁGUEDA,28,1.0,0.3,0.6,1.9,,,,,28,0,0,0,0,0,0,0,0,8,17,1,2,0,0
2021,102,AVEIRO,ALBERGARIA-A-VELHA,36,9.6,0.2,0.1,9.9,,,,,33,3,0,0,0,0,0,0,0,10,21,4,1,0,0
2021,103,AVEIRO,ANADIA,14,0.1,0.2,0.8,1.2,,,,,14,0,0,0,0,0,0,0,0,8,0,0,6,0,0
2021,104,AVEIRO,AROUCA,78,50.4,321.5,2.0,373.9,,,,,57,15,2,2,1,1,0,0,0,67,2,3,6,0,0
2021,105,AVEIRO,AVEIRO,50,1.9,1.0,1.6,4.5,,,,,48,2,0,0,0,0,0,0,0,30,1,0,19,0,0
2021,106,AVEIRO,CASTELO DE PAIVA,37,0.2,6.1,0.0,6.3,,,,,35,2,0,0,0,0,0,0,0,12,24,0,1,0,0
2021,107,AVEIRO,ESPINHO,10,0.0,0.9,0.7,1.5,,,,,10,0,0,0,0,0,0,0,0,0,4,0,6,0,0
2021,108,AVEIRO,ESTARREJA,18,0.0,0.1,1.1,1.2,,,,,18,0,0,0,0,0,0,0,0,3,2,0,13,0,0
2021,109,AVEIRO,SANTA MARIA DA FEIRA,202,43.2,22.8,0.1,66.2,,,,,192,9,1,0,0,0,0,0,0,73,40,9,80,0,0
2021,110,AVEIRO,ÍLHAVO,11,0.0,0.1,0.2,0.3,,,,,11,0,0,0,0,0,0,0,0,8,2,0,1,0,0
2021,111,AVEIRO,MEALHADA,10,0.1,0.4,1.3,1.8,,,,,10,0,0,0,0,0,0,0,0,4,1,0,5,0,0
2021,112,AVEIRO,MURTOSA,3,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2021,113,AVEIRO,OLIVEIRA DE AZEMÉIS,40,6.0,7.7,0.1,13.8,,,,,36,4,0,0,0,0,0,0,1,33,2,0,4,0,0
2021,114,AVEIRO,OLIVEIRA DO BAIRRO,22,0.4,2.1,0.5,3.0,,,,,21,1,0,0,0,0,0,0,0,4,9,0,9,0,0
2021,115,AVEIRO,OVAR,27,0.0,1.7,0.4,2.0,,,,,27,0,0,0,0,0,0,0,0,6,10,0,11,0,0
2021,116,AVEIRO,SÃO JOÃO DA MADEIRA,1,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,117,AVEIRO,SEVER DO VOUGA,19,12.4,0.9,0.0,13.3,,,,,18,1,0,0,0,0,0,0,0,10,6,2,1,0,0
2021,118,AVEIRO,VAGOS,15,1.3,0.2,1.3,2.7,,,,,15,0,0,0,0,0,0,0,0,8,1,0,6,0,0
2021,119,AVEIRO,VALE DE CAMBRA,18,1.0,13.4,0.0,14.4,,,,,15,3,0,0,0,0,0,0,1,10,6,0,1,0,0
2021,201,BEJA,ALJUSTREL,16,0.0,0.0,234.1,234.1,,,,,10,4,1,0,0,1,0,0,0,8,0,0,8,0,0
2021,202,BEJA,ALMODÔVAR,11,27.8,1.0,11.7,40.5,,,,,7,2,1,1,0,0,0,0,1,8,1,0,1,0,0
2021,203,BEJA,ALVITO,8,0.0,0.0,1.0,1.0,,,,,8,0,0,0,0,0,0,0,0,3,1,0,4,0,0
2021,204,BEJA,BARRANCOS,1,0.0,0.0,1.3,1.3,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
